"userid","date.crea","score","n.matches","n.updates.photo","n.photos","last.connex","last.up.photo","last.pr.update","gender","sent.ana","length.prof","voyage","laugh","photo.keke","photo.beach"
220,2010-10-07,2.12104907162377,21,0,5,2010-10-28,2010-10-25,NA,1,3.33553328425001,0,0,1,0,0
221,2017-01-12,2.80198953491177,25,4,7,2017-03-04,2017-03-05,NA,1,7.02208753235182,0,0,0,0,0
222,2009-03-20,2.42251014520163,25,2,7,2009-04-12,2009-04-12,NA,1,8.06808808477364,0,0,1,1,0
223,2017-03-16,3.46781117695797,31,4,7,2017-04-18,2017-04-17,NA,1,9.33526912505029,13.6175588699438,0,0,0,0
224,2017-12-13,1.0396032927213,8,5,1,2018-01-05,2018-01-01,NA,1,5.56952656959102,0,0,1,0,0
225,2015-08-01,3.31356707954574,44,1,2,2015-09-27,2015-08-29,NA,0,7.13843525305106,0,0,0,1,0
226,2014-08-06,4.62483968588149,43,2,8,2014-08-13,2014-08-08,NA,1,9.19479970610509,0,0,0,0,0
227,2011-01-04,3.32206313498459,30,5,3,2011-02-02,2011-01-25,NA,1,5.60213366439803,0,0,0,0,0
228,2013-10-28,2.2416895920751,34,2,1,2013-12-05,2013-11-13,NA,0,4.42829119821486,7.51561022681888,0,1,1,0
229,2019-02-24,0.628304529724327,4,0,4,2019-03-24,2019-03-15,NA,1,3.21075066524692,0,0,1,0,0
230,2015-09-23,3.65824300545557,33,6,4,2015-11-14,2015-10-20,NA,0,5.9044946100433,46.9669124206401,0,0,0,0
231,2018-08-01,1.4894934484637,18,0,1,2018-09-08,2018-08-23,NA,0,3.86751142732332,43.0563545191952,0,0,1,0
232,2013-09-09,1.40499668353919,11,0,2,2013-12-04,2013-10-20,NA,0,6.64285327024105,33.8873887361111,0,0,0,0
233,2011-06-09,2.17049748717023,11,1,4,2011-07-16,2011-07-14,NA,1,3.15755097555504,0,0,0,0,1
234,2009-11-03,2.52384158940365,22,1,5,2009-12-20,2009-11-17,NA,0,5.9547315690813,0,0,0,0,0
235,2015-03-21,1.51712676138787,14,3,2,2015-04-08,2015-03-31,NA,1,0.116679599097398,0,1,0,0,0
236,2016-01-07,1.09068228454862,7,4,2,2016-02-20,2016-01-22,NA,0,2.03725021808157,32.8746911255971,0,0,0,0
237,2018-10-17,0.957730317285004,7,2,5,2018-11-21,2018-10-22,NA,0,2.75923928588197,20.4045335551021,1,0,0,0
238,2016-03-16,4.48529158217427,26,4,2,2016-03-26,2016-03-25,NA,1,8.56336943321601,11.5606953807875,0,0,0,1
239,2012-08-09,1.22779057696284,9,1,5,2012-10-01,2012-08-28,NA,0,5.20919893486841,27.4791372439179,0,0,0,0
240,2017-05-05,2.22238850499289,22,2,9,2017-05-23,2017-05-11,NA,1,8.32855241332892,0,1,0,0,0
241,2018-05-27,1.29525491226039,9,1,4,2018-06-18,2018-06-14,NA,1,3.12488801144708,28.9395650529975,0,0,0,0
242,2018-10-10,2.8329705876939,25,1,3,2018-11-28,2018-10-19,NA,0,4.59468781824528,44.6495618567902,0,0,0,0
243,2018-01-21,1.0531378270522,12,3,3,2018-03-09,2018-02-16,NA,0,6.3372150874699,0,0,0,1,0
244,2011-01-30,1.47842455469016,11,0,2,2011-02-26,2011-02-17,NA,1,6.72796913669059,0,0,0,0,0
245,2019-04-25,3.03476540021962,17,0,4,2019-06-01,2019-05-28,NA,1,2.78313723061982,0,0,0,0,1
246,2016-07-22,1.63913873920706,24,2,4,2016-09-22,2016-08-04,NA,0,6.93724085870347,0,0,1,1,0
247,2014-05-23,0.860879637566861,5,2,5,2014-06-28,2014-06-28,NA,1,3.37642802811347,38.5174094287185,0,0,0,0
248,2015-01-06,3.33381961082197,30,3,2,2015-02-03,2015-01-31,NA,1,8.14618185834757,0,0,0,0,0
249,2011-07-16,3.43649039247216,41,2,3,2011-09-17,2011-08-17,NA,0,9.95155957660143,0,1,1,0,0
250,2019-08-11,1.64059689113106,13,4,3,2019-09-09,2019-08-15,NA,0,2.28321278216115,21.2992414432223,0,0,0,0
251,2019-10-22,0.891775214082532,7,0,4,2019-11-11,2019-11-11,NA,1,3.93571521023888,27.214353421701,1,0,1,0
252,2013-11-20,3.06775368591223,27,3,4,2013-12-14,2013-12-06,NA,1,1.89006546348484,0,0,0,0,0
253,2013-09-24,1.00423640607373,9,1,1,2013-10-23,2013-10-12,NA,0,2.60330017827426,0,0,0,0,1
254,2013-03-03,0.974806372807551,6,2,7,2013-03-27,2013-04-05,NA,1,0.965216280180413,22.8557334873466,0,0,0,0
255,2018-03-18,1.58714463847751,8,2,6,2018-04-22,2018-04-13,NA,1,2.41508117275614,0,0,0,1,1
256,2019-03-29,1.41089809756492,12,2,3,2019-05-28,2019-05-08,NA,0,6.72936080735477,14.1291879754413,1,0,0,0
257,2018-09-06,2.2319271552241,21,5,3,2018-10-09,2018-09-15,NA,0,5.96500361803566,0,1,0,0,0
258,2011-09-23,1.84720289078444,15,2,2,2011-11-05,2011-10-20,NA,0,2.25875180273376,30.077728990906,0,0,0,0
259,2016-06-16,3.9151582398845,36,3,3,2016-07-10,2016-06-30,NA,1,6.19332432051045,0,0,0,0,0
260,2014-08-23,1.78067042963132,14,0,6,2014-09-05,2014-08-29,NA,1,7.51072222045484,0,0,0,0,0
261,2012-07-16,1.16849266149828,9,4,3,2012-08-21,2012-08-09,NA,0,3.56524859393405,0,1,0,0,0
262,2011-11-04,3.11272855021784,31,1,4,2011-12-27,2011-11-22,NA,0,12.7141214752883,0,1,0,0,0
263,2013-11-20,1.13906760503799,8,4,3,2014-01-18,2013-12-30,NA,0,4.52536465745356,19.7181446913424,0,0,0,0
264,2015-05-19,3.17755719038205,28,3,5,2015-06-25,2015-06-24,NA,1,5.29702603858502,39.8909549544302,0,0,0,0
265,2010-04-15,1.7011857458017,16,6,4,2010-05-10,2010-05-13,NA,1,6.50867044178786,28.025435309775,1,0,0,0
266,2015-06-26,3.45739969626798,33,1,4,2015-07-29,2015-07-24,NA,1,6.65168122425996,0,0,0,1,0
267,2018-04-01,2.03645450629775,17,4,5,2018-06-23,2018-04-30,NA,0,7.17085150735722,14.1230418729616,0,0,0,0
268,2019-02-24,2.24504205244189,22,1,4,2019-03-27,2019-03-24,NA,1,7.36992038553903,31.1731721491421,0,1,0,0
269,2010-09-22,2.37422332377395,20,1,2,2010-11-06,2010-10-03,NA,0,8.11496862228031,0,0,0,0,0
270,2017-07-19,0.763676277907845,9,2,5,2017-09-10,2017-08-01,NA,0,7.77972111345347,0,1,0,1,0
271,2010-04-05,1.0997397123233,9,3,7,2010-05-01,2010-04-29,NA,1,8.4652781348666,37.6540180954166,1,0,0,0
272,2010-01-23,1.17684632164522,8,2,3,2010-02-18,2010-02-15,NA,0,4.91928645122563,9.64456265104389,0,0,0,0
273,2012-03-12,2.88624073261922,25,2,3,2012-03-23,2012-03-14,NA,1,8.31031664211469,0,0,0,0,0
274,2009-05-25,1.02978929125893,7,0,1,2009-07-26,2009-06-11,NA,0,3.6813200589899,33.3242024512366,0,0,0,0
275,2019-12-20,0.599482790448857,5,0,3,2020-01-16,2019-12-20,NA,0,7.63175416095427,28.1609266920776,0,0,1,0
276,2014-01-05,1.13697103528881,8,1,5,2014-01-30,2014-01-23,NA,1,2.83159957784402,0,0,0,0,0
277,2012-02-23,1.49782434965348,18,1,1,2012-04-23,2012-03-22,NA,0,7.37390394423837,33.5737744703477,0,0,1,0
278,2019-03-15,1.28802156124544,9,2,6,2019-03-08,2019-03-15,NA,1,4.36426191929387,49.6726189352739,0,0,0,0
279,2013-12-20,1.46798261537286,14,1,4,2014-03-07,2014-01-22,NA,0,3.12555317244934,40.8238614471427,0,1,0,0
280,2014-01-13,1.49142654647879,11,2,7,2014-02-09,2014-02-09,NA,1,-0.846994715560896,0,0,0,0,0
281,2018-08-29,1.62274204559567,9,2,5,2018-09-17,2018-09-17,NA,1,4.64884066802044,0,0,1,0,1
282,2013-12-16,1.46810459924766,17,2,4,2014-02-08,2014-01-03,NA,0,8.76097181538998,32.1542410028628,0,0,1,0
283,2014-04-27,1.9226635666369,16,0,3,2014-06-21,2014-05-14,NA,0,3.56962534992738,15.6646801937789,0,0,0,0
284,2010-05-29,1.58411018740881,15,2,5,2010-06-16,2010-06-14,NA,1,2.0117101447112,0,1,0,0,0
285,2017-07-04,4.2041048080045,39,3,5,2017-08-08,2017-08-07,NA,1,5.45743976040731,38.3126857440922,0,0,0,0
286,2019-11-19,2.74174230899732,25,2,4,2019-12-18,2019-12-21,NA,1,4.01391569058519,0,0,0,1,0
287,2013-04-21,1.3042942383494,5,0,3,2013-05-06,2013-05-01,NA,1,4.61528054519297,20.8760381172708,0,0,0,1
288,2014-07-07,3.19362615651732,34,1,6,2014-08-22,2014-08-05,NA,0,6.74988938778116,24.8446439156521,0,1,0,0
289,2011-11-06,0.891797180140163,7,1,3,2012-01-04,2011-11-26,NA,0,4.03038957738351,0,0,1,0,0
290,2013-01-30,2.61546940959388,23,4,4,2013-03-14,2013-02-26,NA,0,6.70338627785562,46.1700129493277,0,0,0,0
291,2016-06-24,1.79432417671998,8,1,4,2016-07-22,2016-07-21,NA,1,2.39700336297326,42.5391183020855,0,0,0,1
292,2015-09-27,1.74968812867608,8,0,3,2015-10-16,2015-10-13,NA,1,6.45550860529488,0,0,0,0,1
293,2018-01-31,2.34994533405968,17,1,1,2018-02-11,2018-02-04,NA,1,3.66124004525466,20.827277079176,1,1,0,1
294,2014-03-04,1.40416125486583,6,0,6,2014-03-27,2014-03-27,NA,1,5.9525535337931,0,0,0,0,1
295,2013-03-31,2.72192931104405,24,2,3,2013-05-31,2013-04-18,NA,0,5.0339192607518,24.5389529239662,0,0,0,0
296,2019-08-05,0.900038394663099,7,0,4,2019-08-22,2019-08-19,NA,1,3.85441481594595,0,0,1,0,0
297,2017-10-21,1.53657801416477,12,5,3,2017-12-21,2017-11-09,NA,0,9.40211674002806,0,0,0,0,0
298,2013-11-09,1.22742250717466,9,3,2,2013-11-14,2013-11-13,NA,1,5.34377105355447,16.4899433083711,0,0,0,0
299,2019-12-19,1.59030185688514,15,3,6,2020-01-13,2020-01-07,NA,1,8.24154713116617,0,1,0,0,0
300,2016-08-03,1.17961774040633,5,2,3,2016-08-21,2016-08-17,NA,1,3.45659531258255,0,0,1,0,1
301,2014-01-26,3.39326429107973,22,0,4,2014-02-04,2014-02-02,NA,1,2.50572935588342,49.9829828986907,0,1,0,1
302,2017-09-15,4.97243636267153,30,2,5,2017-10-17,2017-10-17,NA,1,6.33051859434912,20.7942292242964,0,0,0,1
303,2015-08-12,2.77317058632751,28,1,3,2015-08-31,2015-08-22,NA,1,5.19587844532718,0,1,0,0,0
304,2017-02-04,2.72292026767813,17,2,4,2017-02-21,2017-02-16,NA,1,5.3278411340617,24.4581265546161,1,0,0,1
305,2009-12-08,1.5147252820007,15,0,3,2009-12-23,2009-12-16,NA,1,6.63093556883185,26.0367390647434,0,1,1,0
306,2017-03-17,2.49273862192881,21,3,3,2017-04-22,2017-04-10,NA,0,5.77814842451071,20.0400399175076,0,0,0,0
307,2010-02-03,3.76504005231395,39,4,1,2010-02-24,2010-02-18,NA,1,11.9555726861862,0,0,1,0,0
308,2015-12-14,1.0539034501796,7,3,4,2016-01-02,2015-12-29,NA,1,4.31576420069845,0,0,0,0,0
309,2016-08-30,3.77215943294989,39,2,5,2016-10-18,2016-10-09,NA,1,6.21155745514343,0,1,0,0,0
310,2009-04-16,2.8401783041798,25,3,6,2009-05-14,2009-04-26,NA,0,4.64885216348361,0,0,0,0,0
311,2011-10-19,0.720823906284784,5,0,4,2011-12-27,2011-11-18,NA,0,5.04059556529289,0,1,0,0,0
312,2015-10-09,0.869719485227019,5,0,3,2015-11-18,2015-10-12,NA,0,4.87349158034857,0,0,0,0,0
313,2011-01-24,1.63426756757136,13,2,3,2011-04-08,2011-02-19,NA,0,6.87318156438108,0,0,0,0,0
314,2018-06-17,1.21141893086008,12,2,3,2018-08-16,2018-07-29,NA,0,2.76689801484927,0,0,0,0,1
315,2017-03-04,1.76693415225094,16,1,1,2017-04-21,2017-03-23,NA,0,1.09557080396715,16.1330307567094,1,0,0,0
316,2019-04-08,2.80512550447957,26,5,2,2019-04-28,2019-04-25,NA,1,6.53755519957251,0,0,0,1,0
317,2014-02-10,1.59922030939557,7,1,3,2014-03-07,2014-03-03,NA,1,7.37507954721104,0,0,0,0,1
318,2014-11-08,1.67482818090979,13,2,2,2014-12-13,2014-12-09,NA,1,6.12190516562839,31.6208550057923,0,0,0,0
319,2010-07-21,1.34399585651456,10,1,5,2010-08-02,2010-07-30,NA,1,2.19012027896804,31.1238160215751,0,0,0,0
320,2015-06-21,2.83870817466118,25,5,4,2015-06-28,2015-06-21,NA,1,7.63737709413555,0,0,0,0,0
321,2012-08-02,0.950369248452873,10,1,5,2012-09-06,2012-08-20,NA,0,4.48575654284951,31.8741717674159,1,0,0,1
322,2013-07-28,2.99356614780473,26,2,8,2013-08-20,2013-08-03,NA,1,4.97990471092303,26.7207840765765,0,0,0,0
323,2018-05-16,1.35854418209962,10,1,5,2018-06-06,2018-06-06,NA,2,5.45239062207585,26.6448660982464,0,0,0,0
324,2014-05-26,2.85045668910468,28,3,2,2014-07-14,2014-06-08,NA,0,3.20614349725585,0,1,0,0,0
325,2019-01-28,3.52943063083723,32,3,5,2019-02-26,2019-02-19,NA,1,6.73186223756879,0,0,0,0,0
326,2013-01-14,2.09665401467613,17,2,4,2013-02-11,2013-02-18,NA,1,5.65714835342359,18.662782307838,0,0,0,0
327,2011-11-04,0.944659433475033,7,1,5,2011-12-14,2011-11-14,NA,0,2.69334278094538,32.1663668081959,1,0,0,0
328,2016-03-20,1.52302133390672,14,3,3,2016-04-23,2016-04-14,NA,1,0.78149163524129,0,1,0,0,0
329,2011-08-07,0.68194530550472,3,1,3,2011-08-25,2011-08-14,NA,0,3.12617729077382,0,0,0,0,0
330,2010-11-01,1.83039919493996,17,5,4,2010-12-08,2010-12-03,NA,1,2.58516376883854,22.3892637144929,1,0,0,0
331,2013-05-17,0.820335412819637,6,1,5,2013-06-13,2013-06-14,NA,1,7.62045269757542,34.9859200048279,1,0,0,0
332,2016-06-07,5.97957674451178,42,4,10,2016-07-02,2016-06-25,NA,1,7.42603130143872,31.0879247022889,0,1,0,1
333,2015-01-18,3.53736691787942,32,1,6,2015-02-27,2015-02-01,NA,0,4.15733133171441,39.5854316178703,0,0,0,0
334,2018-03-18,0.892348207864003,5,0,6,2018-05-06,2018-03-29,NA,0,3.08630798992694,30.9919559339696,0,0,0,0
335,2010-10-30,0.893231987796412,5,2,1,2010-12-29,2010-12-03,NA,0,4.56704520697086,14.0778874381684,0,0,0,0
336,2010-09-08,1.6801097868292,13,1,3,2010-09-25,2010-09-20,NA,1,2.26195007130118,0,0,0,0,0
337,2014-02-03,1.70042230770977,14,1,4,2014-04-04,2014-03-12,NA,0,4.55084254861545,30.8498126806306,0,0,0,0
338,2009-05-19,3.64526442457012,33,4,2,2009-06-21,2009-06-17,NA,2,8.2313486389051,0,0,0,0,0
339,2014-11-28,0.84551483911868,5,1,3,2015-01-23,2014-12-30,NA,0,6.42560229151424,33.3949625804248,0,0,0,0
340,2018-12-08,2.3605508930064,20,4,2,2019-01-06,2018-12-25,NA,0,2.1636758319669,30.4118392252826,0,0,0,0
341,2012-02-13,1.6200555627951,17,2,3,2012-03-30,2012-03-01,NA,0,7.85854930108995,31.3752195910543,0,0,0,1
342,2018-06-16,2.36404253883541,41,4,2,2018-08-19,2018-07-24,NA,0,6.58598300766504,22.475252609739,1,1,1,0
343,2015-06-16,2.66383376354933,35,3,3,2015-07-06,2015-07-05,NA,0,8.59902027012373,16.6612448671549,0,0,1,0
344,2009-09-25,0.902851672426745,6,5,3,2009-10-24,2009-09-30,NA,0,5.35921779651529,44.2095415596034,0,0,0,0
345,2013-06-30,1.62560085817424,13,0,2,2013-08-25,2013-07-08,NA,0,3.70302133948952,0,0,0,0,0
346,2013-05-04,1.74521625851295,10,0,5,2013-05-22,2013-05-21,NA,1,3.97337766118343,37.4776419616476,1,0,1,1
347,2012-07-25,0.972716779406613,9,2,5,2012-08-08,2012-08-02,NA,1,1.79173998838988,0,1,1,0,0
348,2014-04-05,3.59865212693832,32,3,4,2014-05-09,2014-05-03,NA,1,7.95961795596745,18.2596160770726,0,0,0,0
349,2017-01-24,2.88212429250389,25,3,4,2017-03-29,2017-02-25,NA,0,7.08101097291729,21.3770262175265,0,0,0,0
350,2017-12-15,2.77263552823359,24,5,4,2018-01-06,2018-01-04,NA,1,2.49141864916749,40.6456651052975,0,0,0,0
351,2018-01-01,1.48146600022986,8,1,4,2018-02-20,2018-02-19,NA,1,1.86454208212702,0,0,1,0,1
352,2012-07-17,0.89160000431503,7,4,1,2012-08-07,2012-08-02,NA,1,4.68501083892595,0,1,0,0,0
353,2019-09-21,1.14850131022247,8,4,2,2019-11-01,2019-10-03,NA,0,3.99604397671135,30.1664242280832,0,0,0,0
354,2019-06-17,0.942258726954135,6,1,3,2019-07-24,2019-06-22,NA,0,4.93512318570011,0,0,0,0,0
355,2010-11-08,2.99239065888751,16,2,2,2010-12-05,2010-12-05,NA,1,2.95892367815873,26.0210110281073,0,0,0,1
356,2015-10-19,2.06627235204399,17,1,2,2015-11-22,2015-11-14,NA,1,4.38426471090911,0,0,0,0,0
357,2009-04-17,0.69555294643316,6,1,3,2009-06-21,2009-05-13,NA,0,2.95692963436845,28.8861179932442,1,0,0,1
358,2016-01-14,1.11588561588803,9,1,3,2016-02-25,2016-02-23,NA,1,9.30080733059814,38.6317268703437,1,0,0,0
359,2011-03-14,1.45846009202135,11,2,3,2011-05-06,2011-04-06,NA,0,6.74792098538234,0,0,0,0,0
360,2015-02-11,4.55767814964213,31,2,3,2015-03-07,2015-02-24,NA,1,11.2647788665402,0,1,0,0,1
361,2016-07-23,2.1851271166568,18,2,1,2016-09-18,2016-08-15,NA,0,5.07072930966807,0,0,0,0,0
362,2010-02-06,1.01364939002205,8,0,2,2010-03-01,2010-03-02,NA,1,2.41864250597208,0,0,1,0,0
363,2011-10-30,2.90035632730952,26,4,4,2011-11-21,2011-11-19,NA,1,8.33663628065582,0,0,0,0,0
364,2012-08-18,2.94645844578128,26,2,1,2012-09-15,2012-08-29,NA,0,3.96865196962347,22.1346304901404,0,0,0,0
365,2015-08-06,1.93704636066411,24,2,2,2015-10-11,2015-09-13,NA,0,7.44749138994117,19.4136019164566,0,0,1,0
366,2016-05-31,0.925295623108013,7,3,2,2016-06-16,2016-06-07,NA,1,3.96794983246244,0,1,0,0,0
367,2012-09-17,2.85073629072248,16,5,5,2012-09-25,2012-09-18,NA,1,3.87819337643517,24.8150778119466,0,0,0,1
368,2019-05-07,2.34228642578334,24,2,3,2019-07-11,2019-06-07,NA,0,4.07830538254739,19.3347621911621,0,1,0,0
369,2016-03-06,1.36354006101092,10,4,4,2016-04-09,2016-03-06,NA,0,1.50660721522044,27.6069220483597,0,0,0,0
370,2013-05-17,0.920001961477618,6,5,5,2013-06-10,2013-06-07,NA,1,2.53902275222342,38.8040645327246,0,0,0,0
371,2012-01-31,3.10673746231436,32,3,3,2012-02-25,2012-02-20,NA,1,5.32915158543674,28.1591350710009,0,1,0,0
372,2010-04-08,1.45909275556479,17,2,3,2010-06-11,2010-04-25,NA,0,5.48514898812511,10.7062870071113,0,0,1,0
373,2018-04-05,1.06736642343311,12,4,2,2018-05-11,2018-04-10,NA,0,3.50570741631242,16.2245710248665,0,0,1,0
374,2011-07-26,1.7879565452655,14,1,4,2011-08-20,2011-08-10,NA,1,5.11749245136394,0,0,0,0,0
375,2011-04-15,0.754287805887653,7,2,4,2011-06-06,2011-04-27,NA,0,5.23273236174729,16.3004984929157,0,0,1,0
376,2014-01-27,2.12892032906053,18,3,3,2014-03-13,2014-02-10,NA,0,6.11226188768222,0,0,0,0,0
377,2015-12-27,1.73953019542076,14,0,2,2016-03-07,2016-01-30,NA,0,4.25977210339,0,0,0,0,0
378,2017-10-26,1.38935640091513,10,2,3,2017-11-30,2017-10-30,NA,0,7.25050030468703,33.4110876615536,0,0,0,0
379,2014-03-23,2.54154489490486,22,1,6,2014-04-18,2014-04-10,NA,1,6.71007761309416,49.2335308452982,0,0,0,0
380,2019-02-24,2.66931868703417,23,2,3,2019-04-01,2019-03-02,NA,0,3.04258786416823,40.8434364003976,0,0,0,0
381,2015-11-09,1.99138829060006,20,3,3,2015-12-30,2015-12-11,NA,0,3.64838215245606,33.3180079386523,0,1,0,0
382,2019-04-29,1.38740327539202,12,4,7,2019-05-25,2019-05-23,NA,1,5.05454470444541,0,1,0,0,0
383,2018-08-29,2.66954804544907,31,3,5,2018-10-14,2018-09-03,NA,0,4.65823773219416,24.7390592680433,1,1,0,0
384,2017-07-02,1.21091357748501,17,1,1,2017-08-24,2017-08-01,NA,0,6.5023645111614,39.8577933791158,0,1,1,0
385,2017-09-13,1.30454041066498,10,2,2,2017-09-26,2017-09-18,NA,0,5.3124253563178,19.7605059205169,0,0,0,0
386,2012-03-02,2.65492799026175,27,2,5,2012-04-05,2012-03-30,NA,1,6.01459028472318,0,0,1,0,0
387,2009-05-24,1.5628163183879,14,2,3,2009-06-17,2009-06-01,NA,0,4.77369815205481,45.4400566640048,1,0,0,0
388,2016-05-23,1.40798317192009,11,4,5,2016-07-24,2016-07-08,NA,0,6.29486743260629,41.9941136893891,0,0,0,0
389,2014-12-18,1.04717813062188,7,2,5,2015-02-18,2015-01-05,NA,0,2.20308516989467,0,0,0,0,0
390,2013-05-14,1.04935058819651,10,2,4,2013-06-21,2013-05-29,NA,0,8.62952787334865,33.1578664694265,1,1,0,0
391,2012-04-24,1.63199774179618,13,0,5,2012-05-23,2012-05-10,NA,0,7.48147381036028,16.9936966917745,0,0,0,0
392,2015-10-17,1.23978470433343,16,3,2,2015-12-18,2015-11-15,NA,0,4.20697353099186,28.6753731627231,1,0,1,0
393,2011-06-13,3.57366005954809,32,3,3,2011-07-08,2011-07-02,NA,1,4.15998517388587,0,0,0,0,0
394,2016-02-12,2.0968511191474,20,0,4,2016-03-15,2016-03-18,NA,1,6.92021580531736,23.5029695512952,0,1,0,0
395,2017-01-06,1.26169897662066,11,0,5,2017-01-28,2017-01-24,NA,1,6.37412615007561,26.6529946174086,1,0,0,0
396,2012-01-16,5.46084088669017,51,2,1,2012-02-13,2012-01-30,NA,0,10.7649900843164,0,0,0,0,0
397,2013-08-03,2.21358771005187,19,2,2,2013-10-14,2013-09-08,NA,0,3.97103123728234,30.7327394707164,0,0,0,0
398,2010-08-16,2.4497542163466,21,1,4,2010-09-27,2010-08-27,NA,0,4.25061879640609,8.43305087339098,0,0,0,0
399,2016-02-20,1.1448304900251,11,2,6,2016-04-17,2016-03-18,NA,0,2.39941892154137,44.2562569702229,0,0,0,1
400,2010-11-04,2.31392322816218,27,2,3,2010-11-28,2010-11-06,NA,0,7.69090910818367,0,1,1,0,0
401,2015-08-30,2.31547250701779,23,0,5,2015-09-16,2015-09-07,NA,1,3.80302260351582,18.1239183913294,1,0,0,0
402,2011-08-24,0.926057286492826,12,1,1,2011-10-12,2011-09-19,NA,0,3.32076315878107,0,0,1,1,0
403,2019-01-23,2.73368950942736,17,4,7,2019-02-04,2019-01-23,NA,1,2.84587296525395,25.0452913300604,1,0,0,1
404,2016-10-07,1.27332698773001,6,5,2,2016-10-28,2016-10-26,NA,1,-1.14067189638253,34.4376924885167,0,1,0,1
405,2015-03-02,1.28123313349994,14,1,7,2015-04-10,2015-04-10,NA,1,3.72575502078697,20.5293399567194,1,1,1,0
406,2015-10-25,3.05932389582177,27,3,10,2015-11-16,2015-11-13,NA,1,4.00500818968068,23.8614285736593,0,0,0,0
407,2016-03-27,1.30085505660276,10,2,2,2016-05-01,2016-04-13,NA,0,4.03392638991611,6.19374917319866,0,0,0,0
408,2019-07-01,4.10001201488313,24,2,5,2019-07-17,2019-07-13,NA,1,5.90168533714255,53.6081407359808,0,0,0,1
409,2015-05-11,4.72835160165117,28,4,7,2015-05-23,2015-05-24,NA,1,5.96387372922585,16.4983903617221,0,0,0,1
410,2011-03-15,1.97448608596097,16,0,6,2011-03-30,2011-03-26,NA,1,4.48912348454699,24.7709913339251,0,0,0,0
411,2011-05-12,1.27337632474918,9,1,1,2011-07-22,2011-06-16,NA,0,4.68455875248368,22.5444155826535,0,0,0,0
412,2012-05-30,2.41505859201269,24,1,4,2012-06-03,2012-05-30,NA,1,5.27864751772649,0,0,1,0,0
413,2016-04-04,0.529102529118245,4,3,3,2016-05-30,2016-04-28,NA,0,1.4252071720331,0,0,1,0,1
414,2009-10-30,0.738363840812898,5,4,2,2009-12-09,2009-12-09,NA,1,1.44545755069516,30.0344768573569,0,1,0,0
415,2014-08-18,1.33089632479423,16,2,2,2014-10-04,2014-09-09,NA,0,7.87516390609424,25.3918939854237,0,0,1,0
416,2014-03-12,2.49290050087254,29,2,6,2014-04-13,2014-04-09,NA,1,6.55525785710979,15.9598229816643,1,1,0,0
417,2011-10-03,0.666200059564207,4,0,1,2011-11-10,2011-11-02,NA,1,4.79107091989237,0,0,1,0,0
418,2017-04-17,1.13744367614842,8,0,3,2017-05-16,2017-04-23,NA,0,4.68861941182694,37.0694312596252,0,0,0,0
419,2009-05-07,0.719054785624011,5,0,3,2009-06-15,2009-05-29,NA,0,6.07060183595077,39.8447895831367,0,1,0,0
420,2009-10-17,1.64005787667694,16,1,5,2009-12-26,2009-11-25,NA,0,9.52994841712022,26.2225413628973,0,1,0,0
421,2018-01-04,1.00126123823355,11,3,3,2018-02-11,2018-01-26,NA,0,4.54624995366622,0,0,0,1,0
422,2011-01-14,2.86629028677468,18,2,4,2011-02-16,2011-01-31,NA,1,4.36209252207292,0,1,0,0,1
423,2016-06-04,2.08803087396307,26,3,3,2016-07-18,2016-07-01,NA,0,3.49744671884392,38.4178074245875,0,0,1,0
424,2014-12-18,1.39781493869551,10,1,3,2015-02-08,2015-01-25,NA,0,1.3355310277785,38.9693441759492,0,0,0,0
425,2017-11-01,3.24388586937023,35,5,5,2018-01-05,2017-11-17,NA,0,6.90629794623851,28.0434795201121,0,1,0,0
426,2016-03-14,3.14332686829307,28,4,2,2016-04-08,2016-03-31,NA,1,4.7047907374688,35.7153130293932,0,0,0,0
427,2016-07-06,1.96766660225505,16,3,2,2016-07-26,2016-07-28,NA,1,4.29708146193412,40.0718833182238,0,0,0,0
428,2010-06-12,2.15381375979493,18,1,3,2010-07-25,2010-06-26,NA,0,1.74358434806448,20.7460352857555,0,0,0,0
429,2009-05-01,0.765388021604778,9,3,3,2009-07-17,2009-06-05,NA,0,7.30398315966428,0,0,1,1,0
430,2014-03-28,1.40215123186856,22,0,2,2014-04-25,2014-04-06,NA,0,6.23641156860275,24.4702163514888,0,0,1,1
431,2009-10-05,3.88050501994663,35,3,2,2009-11-23,2009-11-14,NA,0,7.60848154922465,29.4623935842629,0,0,0,0
432,2019-01-21,1.27082347750462,19,1,1,2019-03-01,2019-02-14,NA,0,2.72264361044884,41.2153564630098,0,0,1,1
433,2014-04-18,0.779355739330909,7,1,4,2014-07-03,2014-05-19,NA,0,3.63918482762828,43.2661638654386,1,0,0,1
434,2012-01-26,2.80245680698815,29,1,3,2012-02-06,2012-02-03,NA,0,9.38654684039956,25.4304923982251,0,1,0,0
435,2016-12-07,2.12486253747386,22,2,2,2017-01-04,2017-01-03,NA,1,7.15170443921694,23.6791615442435,0,1,1,0
436,2018-10-05,1.42962735071637,17,0,2,2018-11-11,2018-10-15,NA,0,8.13952925712286,0,0,0,1,0
437,2015-05-28,2.8107273820507,28,6,2,2015-07-06,2015-06-11,NA,0,4.06727295950139,0,1,0,0,0
438,2018-08-26,4.73566138150406,44,2,3,2018-10-17,2018-09-14,NA,0,7.79715788897522,25.2683575849474,0,0,0,0
